"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","소재지전화번호","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","참고사항","조건부허가시작일","조건부허가종료일","조건부허가신고사유","신고조건","내외국인구분","국적"
"3010000","102","2002","00032","유흥주점영업","20020718","술마시고노래하고","서울특별시 중구 서소문로 128-3 (서소문동(3층))","서울특별시 중구 서소문동  89번지  (3층)","87.88","  02 7717172  ","20181029","","20020718","소공동","","","","룸살롱","3","3","0","0","0","","비대상","","지상","0","0","","","","","","","2.00","49.61","0.00","36.27","0.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2002-00032","","","","","","내국인","대한민국"
"3010000","102","2002","00032","유흥주점영업","20020718","Q 술마시고 노래하고","서울특별시 중구 서소문로 128-3 (서소문동(3층))","서울특별시 중구 서소문동  89번지  (3층)","87.88","  02 7717172  ","20181029","","20020718","소공동","","","","룸살롱","3","3","0","0","0","","비대상","","지상","0","0","","","","","","","2.00","49.61","0.00","36.27","0.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2002-00032","","","","","","내국인","대한민국"
"3010000","102","2002","00032","유흥주점영업","20020718","토마토","서울특별시 중구 서소문로 128-3 (서소문동(3층))","서울특별시 중구 서소문동  89번지  (3층)","87.88","  02 7717172  ","20181029","","20020718","소공동","","","","룸살롱","3","3","0","0","0","","비대상","","지상","0","0","","","","","","","2.00","49.61","0.00","36.27","0.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2002-00032","","","","","","내국인","대한민국"
"3010000","102","2002","00032","유흥주점영업","20020718","술마시고노래하고","서울특별시 중구 서소문로 128-3 (서소문동(3층))","서울특별시 중구 서소문동  89번지  (3층)","87.88","  02 7717172  ","20171108","","20020718","소공동","","","","룸살롱","3","3","0","0","0","","비대상","","지상","0","0","","","","","","","2.00","49.61","0.00","36.27","0.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2002-00032","","","","","","내국인","대한민국"
"3010000","102","2002","00032","유흥주점영업","20020718","Q 술마시고 노래하고","서울특별시 중구 서소문로 128-3 (서소문동(3층))","서울특별시 중구 서소문동  89번지  (3층)","87.88","  02 7717172  ","20171108","","20020718","소공동","","","","룸살롱","3","3","0","0","0","","비대상","","지상","0","0","","","","","","","2.00","49.61","0.00","36.27","0.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2002-00032","","","","","","내국인","대한민국"
"3010000","102","2002","00032","유흥주점영업","20020718","토마토","서울특별시 중구 서소문로 128-3 (서소문동(3층))","서울특별시 중구 서소문동  89번지  (3층)","87.88","  02 7717172  ","20171108","","20020718","소공동","","","","룸살롱","3","3","0","0","0","","비대상","","지상","0","0","","","","","","","2.00","49.61","0.00","36.27","0.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2002-00032","","","","","","내국인","대한민국"
"3010000","102","2004","00014","유흥주점영업","20041019","앵콜노래바","서울특별시 중구 서소문로 130 (서소문동외3필지(지하1층))","서울특별시 중구 서소문동  90번지  외3필지(지하1층)","","  02 7783566  ","20190222","","20041019","소공동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","6.24","67.50","","12.56","2.64","","","","","","","","3010000-102-2004-00014","","","","","","내국인","대한민국"
"3010000","102","2004","00014","유흥주점영업","20041019","앵콜노래바","서울특별시 중구 서소문로 130 (서소문동외3필지(지하1층))","서울특별시 중구 서소문동  90번지  외3필지(지하1층)","","  02 7783566  ","20160307","","20041019","소공동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","6.24","67.50","","12.56","2.64","","","","","","","","3010000-102-2004-00014","","","","","","내국인","대한민국"
"3010000","102","2006","00012","유흥주점영업","20061109","일번지","서울특별시 중구 서소문로 128-4 (서소문동(지하1층))","서울특별시 중구 서소문동  84번지  (지하1층)","","  02 7753330  ","20061109","","20061109","소공동","","","","기타","0","0","1","1","6","20070112","비대상","상수도전용","지하","0","0","","","","","","","10.20","43.59","","34.78","6.50","","","","","","","","3010000-102-2006-00012","","","","","","내국인",""
"3010000","102","1976","02558","유흥주점영업","19760820","희망","서울특별시 중구 청파로 425 (중림동)","서울특별시 중구 중림동  129번지 38호  지하1층","52.81","  0203922678  ","20161229","","19960913","중림동","","","","비어(바)살롱","0","0","1","1","0","","비대상","상수도전용","지하","5","2","","","","","","","6.40","17.65","0.00","0.00","1.26","0.00","5.40","22.10","","","","","3010000-102-1976-02558","","","","","","내국인","대한민국"
"3010000","102","2000","13383","유흥주점영업","20001228","퇴근길","서울특별시 중구 청파로 437-1 (중림동지하1층)","서울특별시 중구 중림동  69번지 8호  지하1층","","     3638538  ","20200207","","20001228","중림동","","","","룸살롱","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","5.90","41.40","","1.60","","3.00","","","","","","","3010000-102-2000-13383","","","","","","내국인","대한민국"
"3010000","102","2000","13383","유흥주점영업","20001228","퇴근길","서울특별시 중구 청파로 437-1 (중림동지하1층)","서울특별시 중구 중림동  69번지 8호  지하1층","","     3638538  ","20050921","","20001228","중림동","","","","룸살롱","0","0","1","1","0","20051018","비대상","상수도전용","지하","0","0","","","","","","","5.90","41.40","","1.60","","3.00","","","","","","","3010000-102-2000-13383","","","","","","내국인","대한민국"
"3010000","102","2002","00011","유흥주점영업","20020308","칼라노래짱(타운)","서울특별시 중구 청파로 427-3 (중림동지하1층)","서울특별시 중구 중림동  128번지 21호  지하1층","75.31","  023642208   ","20141219","","20020308","중림동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","6.63","44.33","0.00","22.35","2.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2002-00011","","","","","","내국인","대한민국"
"3010000","102","2004","00018","유흥주점영업","20041123","수인","서울특별시 중구 청파로 425-2 (중림동(지상2층))","서울특별시 중구 중림동  129번지 35호  (지상2층)","57.16","  02 3135906  ","20190307","","20041123","중림동","","","","간이주점","2","2","0","0","6","","비대상","","지상2층이상","0","1","","","","","","","1.84","30.00","0.00","22.32","3.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2004-00018","","","","","","내국인","대한민국"
"3010000","102","2004","00018","유흥주점영업","20041123","수인","서울특별시 중구 청파로 425-2 (중림동(지상2층))","서울특별시 중구 중림동  129번지 35호  (지상2층)","57.16","  02 3135906  ","20151021","","20041123","중림동","","","","간이주점","2","2","0","0","6","","비대상","","지상2층이상","0","1","","","","","","","1.84","30.00","0.00","22.32","3.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2004-00018","","","","","","내국인","대한민국"
"3010000","102","1999","12399","유흥주점영업","19991207","퀸","서울특별시 중구 명동길 89-2 (저동1가)","서울특별시 중구 저동1가  90번지 6호  ","59.48","  02 3198768  ","20070829","","20010407","명동","","","","룸살롱","2","2","0","0","0","20071214","비대상","상수도전용","지상","0","0","","","","","","","1.62","39.10","0.00","17.68","1.08","0.00","0.00","0.00","","","","","3010000-102-1999-12399","","","","","","내국인","대한민국"
"3010000","102","2002","00053","유흥주점영업","20021127","인현주점","서울특별시 중구 마른내로6길 37 2층 (충무로4가)","서울특별시 중구 충무로4가  26번지  2층","","  0222699855  ","20120321","","20021127","필동","","","","룸살롱","2","2","0","0","2","","비대상","상수도전용","지상","0","0","","","","","","","6.21","20.71","","19.58","","2.00","","","","","","","3010000-102-2002-00053","","","","","","내국인","대한민국"
"3010000","102","2003","00013","유흥주점영업","20030619","백궁노래주점","서울특별시 중구 충무로2길 35 (충무로4가(지상2층))","서울특별시 중구 충무로4가  24번지 6호  (지상2층)","64.95","  0222622272  ","20140701","","20031220","필동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","1.65","49.33","0.00","13.07","0.90","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2003-00013","","","","","","내국인","대한민국"
"3010000","102","2005","00012","유흥주점영업","20050825","하루","서울특별시 중구 충무로2길 34 (충무로4가(지상2층))","서울특별시 중구 충무로4가  133번지 1호  (지상2층)","92.53","02  22772832  ","20180404","","20050825","필동","","","","간이주점","2","2","0","0","2","","비대상","상수도전용","지상","0","0","","","","","","","3.38","52.42","0.00","33.37","3.36","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2005-00012","","","","","","내국인","대한민국"
"3010000","102","2005","00012","유흥주점영업","20050825","하루","서울특별시 중구 충무로2길 34 (충무로4가(지상2층))","서울특별시 중구 충무로4가  133번지 1호  (지상2층)","92.53","02  22772832  ","20170621","","20050825","필동","","","","간이주점","2","2","0","0","2","","비대상","상수도전용","지상","0","0","","","","","","","3.38","52.42","0.00","33.37","3.36","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2005-00012","","","","","","내국인","대한민국"
"3010000","102","2006","00001","유흥주점영업","20060109","빠담빠담","서울특별시 중구 충무로2길 7 (충무로4가(지상1층))","서울특별시 중구 충무로4가  5번지 1호  (지상1층)","","  0222446284  ","20130808","","20060109","필동","","","","간이주점","1","1","0","0","2","","비대상","상수도전용","지상","0","0","","","","","","","3.50","34.20","","27.50","","","","","","","","","3010000-102-2006-00001","","","","","","내국인","대한민국"
"3010000","102","2006","00002","유흥주점영업","20060131","파티","서울특별시 중구 충무로2길 7 (충무로4가(지상2층))","서울특별시 중구 충무로4가  5번지 1호  (지상2층)","","  0222696255  ","20130808","","20060131","필동","","","","간이주점","2","2","0","0","2","","비대상","상수도전용","지상2층이상","0","0","","","","","","","0.50","43.20","","11.70","","","","","","","","","3010000-102-2006-00002","","","","","","내국인","대한민국"
"3010000","102","2007","00007","유흥주점영업","20070702","황진이노래노래","서울특별시 중구 충무로2길 37 (충무로4가외1필지 (2층))","서울특별시 중구 충무로4가  25번지  외1필지 (2층)","95.00","  0222711381  ","20110413","","20070702","필동","","","","룸살롱","2","0","0","0","3","20110525","비대상","상수도전용","지상","0","0","","","","","","","2.00","81.40","0.00","11.60","0.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2007-00007","","","","","","내국인","대한민국"
"3010000","102","2007","00008","유흥주점영업","20070702","지화자노래노래","서울특별시 중구 충무로2길 37 (충무로4가외1필지 (3층))","서울특별시 중구 충무로4가  25번지  외1필지 (3층)","61.42","010*******","20110413","","20070702","필동","","","","룸살롱","3","0","0","0","3","20110525","비대상","상수도전용","지상","0","0","","","","","","","2.00","38.42","0.00","18.00","3.00","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2007-00008","","","","","","내국인","대한민국"
"3010000","102","2010","00012","유흥주점영업","20101208","네박자","서울특별시 중구 창경궁로1길 38 (충무로4가(지하1층))","서울특별시 중구 충무로4가  32번지 16호  (지하1층)","","010*******","20181116","","20101208","필동","","","","룸살롱","","","1","1","5","","비대상","상수도전용","지하","0","","","","","","","","6.83","42.12","","47.05","3.00","","","","","","","","3010000-102-2010-00012","","","","","","내국인","대한민국"
"3010000","102","2010","00012","유흥주점영업","20101208","뿜뿜 노래밤","서울특별시 중구 창경궁로1길 38 (충무로4가(지하1층))","서울특별시 중구 충무로4가  32번지 16호  (지하1층)","","010*******","20181116","","20101208","필동","","","","룸살롱","","","1","1","5","","비대상","상수도전용","지하","0","","","","","","","","6.83","42.12","","47.05","3.00","","","","","","","","3010000-102-2010-00012","","","","","","내국인","대한민국"
"3010000","102","2010","00012","유흥주점영업","20101208","네박자","서울특별시 중구 창경궁로1길 38 (충무로4가(지하1층))","서울특별시 중구 충무로4가  32번지 16호  (지하1층)","","010*******","20151023","","20101208","필동","","","","룸살롱","","","1","1","5","","비대상","상수도전용","지하","0","","","","","","","","6.83","42.12","","47.05","3.00","","","","","","","","3010000-102-2010-00012","","","","","","내국인","대한민국"
"3010000","102","2010","00012","유흥주점영업","20101208","뿜뿜 노래밤","서울특별시 중구 창경궁로1길 38 (충무로4가(지하1층))","서울특별시 중구 충무로4가  32번지 16호  (지하1층)","","010*******","20151023","","20101208","필동","","","","룸살롱","","","1","1","5","","비대상","상수도전용","지하","0","","","","","","","","6.83","42.12","","47.05","3.00","","","","","","","","3010000-102-2010-00012","","","","","","내국인","대한민국"
"3010000","102","1974","02485","유흥주점영업","19740122","KTV","서울특별시 중구 퇴계로 213 (충무로4가외4필지(일흥빌딩 지하1층))","서울특별시 중구 충무로4가  125번지 3호  외4필지(일흥빌딩 지하1층)","99.97","010*******","20190103","","20010315","광희동","","","","룸살롱","","","1","1","","","비대상","","지하","","","","","","","","","3.30","63.69","0.00","28.48","4.50","0.00","0.00","0.00","","","","","3010000-102-1974-02485","","","","","","내국인","대한민국"
"3010000","102","1974","02485","유흥주점영업","19740122","별","서울특별시 중구 퇴계로 213 (충무로4가외4필지(일흥빌딩 지하1층))","서울특별시 중구 충무로4가  125번지 3호  외4필지(일흥빌딩 지하1층)","99.97","010*******","20190103","","20010315","광희동","","","","룸살롱","","","1","1","","","비대상","","지하","","","","","","","","","3.30","63.69","0.00","28.48","4.50","0.00","0.00","0.00","","","","","3010000-102-1974-02485","","","","","","내국인","대한민국"
"3010000","102","1974","02485","유흥주점영업","19740122","황제","서울특별시 중구 퇴계로 213 (충무로4가외4필지(일흥빌딩 지하1층))","서울특별시 중구 충무로4가  125번지 3호  외4필지(일흥빌딩 지하1층)","99.97","010*******","20190103","","20010315","광희동","","","","룸살롱","","","1","1","","","비대상","","지하","","","","","","","","","3.30","63.69","0.00","28.48","4.50","0.00","0.00","0.00","","","","","3010000-102-1974-02485","","","","","","내국인","대한민국"
"3010000","102","1974","02485","유흥주점영업","19740122","KTV","서울특별시 중구 퇴계로 213 (충무로4가외4필지(일흥빌딩 지하1층))","서울특별시 중구 충무로4가  125번지 3호  외4필지(일흥빌딩 지하1층)","99.97","010*******","20170510","","20010315","광희동","","","","룸살롱","","","1","1","","","비대상","","지하","","","","","","","","","3.30","63.69","0.00","28.48","4.50","0.00","0.00","0.00","","","","","3010000-102-1974-02485","","","","","","내국인","대한민국"
"3010000","102","1974","02485","유흥주점영업","19740122","별","서울특별시 중구 퇴계로 213 (충무로4가외4필지(일흥빌딩 지하1층))","서울특별시 중구 충무로4가  125번지 3호  외4필지(일흥빌딩 지하1층)","99.97","010*******","20170510","","20010315","광희동","","","","룸살롱","","","1","1","","","비대상","","지하","","","","","","","","","3.30","63.69","0.00","28.48","4.50","0.00","0.00","0.00","","","","","3010000-102-1974-02485","","","","","","내국인","대한민국"
"3010000","102","1974","02485","유흥주점영업","19740122","황제","서울특별시 중구 퇴계로 213 (충무로4가외4필지(일흥빌딩 지하1층))","서울특별시 중구 충무로4가  125번지 3호  외4필지(일흥빌딩 지하1층)","99.97","010*******","20170510","","20010315","광희동","","","","룸살롱","","","1","1","","","비대상","","지하","","","","","","","","","3.30","63.69","0.00","28.48","4.50","0.00","0.00","0.00","","","","","3010000-102-1974-02485","","","","","","내국인","대한민국"
"3010000","102","1984","02518","유흥주점영업","19840927","뉴리멤버","서울특별시 중구 퇴계로37길 22 (충무로4가)","서울특별시 중구 충무로4가  155번지 2호  ","142.28","  0222726188  ","20101101","","20010319","광희동","","","","룸살롱","0","0","1","1","0","20101217","비대상","상수도전용","지하","1","6","","","","","","","9.36","77.34","0.00","39.76","8.14","0.00","7.68","0.00","","","","","3010000-102-1984-02518","","","","","","내국인","대한민국"
"3010000","102","1986","02580","유흥주점영업","19860108","팡팡노래짱","서울특별시 중구 충무로2길 16 (충무로4가)","서울특별시 중구 충무로4가  150번지 0호  ","98.10","  0222675458  ","20200302","","19970829","광희동","","","","스텐드바","1","1","0","0","0","","비대상","상수도전용","지상","1","3","","","","","","","9.12","0.00","0.00","0.00","5.94","0.00","5.50","77.54","","","","","3010000-102-1986-02580","","","","","","내국인","대한민국"
"3010000","102","1986","02580","유흥주점영업","19860108","팡팡노래짱","서울특별시 중구 충무로2길 16 (충무로4가)","서울특별시 중구 충무로4가  150번지 0호  ","98.10","  0222675458  ","20060112","","19970829","광희동","","","","스텐드바","1","1","0","0","0","20041022","비대상","상수도전용","지상","1","3","","","","","","","9.12","0.00","0.00","0.00","5.94","0.00","5.50","77.54","","","","","3010000-102-1986-02580","","","","","","내국인",""
"3010000","102","2001","13411","유흥주점영업","20010106","모델비지니스클럽","서울특별시 중구 충무로2길 20 (충무로4가)","서울특별시 중구 충무로4가  149번지 3호  ","","011*******","20121206","","20010106","광희동","","","","룸살롱","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","10.00","47.00","","22.00","5.00","","","","","","","","3010000-102-2001-13411","","","","","","내국인","대한민국"
"3010000","102","2001","13879","유흥주점영업","20010906","도레미노래광장","서울특별시 중구 퇴계로41길 13 (충무로4가)","서울특별시 중구 충무로4가  29번지 3호  ","","02  22656866  ","20160819","","20010906","광희동","","","","룸살롱","0","0","1","1","0","","비대상","상수도전용","지하","0","0","","","","","","","5.75","45.89","","","2.25","","","21.00","","","","","3010000-102-2001-13879","","","","","","내국인","대한민국"
"3010000","102","2001","13976","유흥주점영업","20011011","머무는곳","서울특별시 중구 충무로2길 34-1 (충무로4가외1(지상2층))","서울특별시 중구 충무로4가  130번지 3호  외1(지상2층)","","  0222654046  ","20090122","","20011011","광희동","","","","룸살롱","2","2","0","0","0","20090220","비대상","상수도전용","지상","0","0","","","","","","","2.60","74.70","","12.50","4.00","","","","","","","","3010000-102-2001-13976","","","","","","내국인","대한민국"
"3010000","102","2001","13983","유흥주점영업","20011119","충무","서울특별시 중구 충무로2길 32-6 (충무로4가지상2층)","서울특별시 중구 충무로4가  133번지 20호  지상2층","59.50","    22652186  ","20130924","","20011119","광희동","","","","룸살롱","2","2","0","0","","","비대상","","지상","0","0","","","","","","","2.33","35.53","0.00","3.14","0.00","0.00","0.00","18.50","0.00","0.00","","","3010000-102-2001-13983","","","","","","내국인","대한민국"
"3010000","102","2002","00003","유흥주점영업","20020130","축제","서울특별시 중구 충무로2길 29 (충무로4가지하1층)","서울특별시 중구 충무로4가  24번지 3호  지하1층","57.06","  0222699193  ","20190528","","20020130","광희동","","","","룸살롱","0","0","1","1","6","","비대상","상수도전용","지하","0","0","","","","","","","3.30","7.56","0.00","0.00","3.36","0.00","0.00","42.84","0.00","0.00","","","3010000-102-2002-00003","","","","","","내국인","대한민국"
"3010000","102","2002","00003","유흥주점영업","20020130","M2(엠투)","서울특별시 중구 충무로2길 29 (충무로4가지하1층)","서울특별시 중구 충무로4가  24번지 3호  지하1층","57.06","  0222699193  ","20190528","","20020130","광희동","","","","룸살롱","0","0","1","1","6","","비대상","상수도전용","지하","0","0","","","","","","","3.30","7.56","0.00","0.00","3.36","0.00","0.00","42.84","0.00","0.00","","","3010000-102-2002-00003","","","","","","내국인","대한민국"
"3010000","102","2002","00003","유흥주점영업","20020130","축제","서울특별시 중구 충무로2길 29 (충무로4가지하1층)","서울특별시 중구 충무로4가  24번지 3호  지하1층","57.06","  0222699193  ","20090330","","20020130","광희동","","","","룸살롱","0","0","1","1","6","20090424","비대상","상수도전용","지하","0","0","","","","","","","3.30","7.56","0.00","0.00","3.36","0.00","0.00","42.84","0.00","0.00","","","3010000-102-2002-00003","","","","","","내국인","대한민국"
"3010000","102","2002","00003","유흥주점영업","20020130","M2(엠투)","서울특별시 중구 충무로2길 29 (충무로4가지하1층)","서울특별시 중구 충무로4가  24번지 3호  지하1층","57.06","  0222699193  ","20090330","","20020130","광희동","","","","룸살롱","0","0","1","1","6","20090424","비대상","상수도전용","지하","0","0","","","","","","","3.30","7.56","0.00","0.00","3.36","0.00","0.00","42.84","0.00","0.00","","","3010000-102-2002-00003","","","","","","내국인","대한민국"
"3010000","102","2002","00030","유흥주점영업","20020406","진양","서울특별시 중구 충무로2길 41 2층 (충무로4가)","서울특별시 중구 충무로4가  28번지 3호  지상2층","70.76","  0222699855  ","20140602","","20020406","광희동","","","","룸살롱","2","2","0","0","2","","비대상","상수도전용","지상","0","0","","","","","","","2.00","57.35","0.00","0.00","1.20","0.00","3.10","7.11","0.00","0.00","","","3010000-102-2002-00030","","","","","","내국인","대한민국"
"3010000","102","2002","00040","유흥주점영업","20020919","비타민","서울특별시 중구 퇴계로 207 (충무로4가(지하1층))","서울특별시 중구 충무로4가  132번지 5호  (지하1층)","","  0222661456  ","20200312","","20020919","광희동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","2.80","27.73","","3.74","","3.00","3.41","","","","","","3010000-102-2002-00040","","","","","","내국인","대한민국"
"3010000","102","2002","00040","유흥주점영업","20020919","대벌","서울특별시 중구 퇴계로 207 (충무로4가(지하1층))","서울특별시 중구 충무로4가  132번지 5호  (지하1층)","","  0222661456  ","20200312","","20020919","광희동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","2.80","27.73","","3.74","","3.00","3.41","","","","","","3010000-102-2002-00040","","","","","","내국인","대한민국"
"3010000","102","2002","00040","유흥주점영업","20020919","갤럭시","서울특별시 중구 퇴계로 207 (충무로4가(지하1층))","서울특별시 중구 충무로4가  132번지 5호  (지하1층)","","  0222661456  ","20200312","","20020919","광희동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","2.80","27.73","","3.74","","3.00","3.41","","","","","","3010000-102-2002-00040","","","","","","내국인","대한민국"
"3010000","102","2002","00040","유흥주점영업","20020919","비타민","서울특별시 중구 퇴계로 207 (충무로4가(지하1층))","서울특별시 중구 충무로4가  132번지 5호  (지하1층)","","  0222661456  ","20191016","","20020919","광희동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","2.80","27.73","","3.74","","3.00","3.41","","","","","","3010000-102-2002-00040","","","","","","내국인","대한민국"
"3010000","102","2002","00040","유흥주점영업","20020919","대벌","서울특별시 중구 퇴계로 207 (충무로4가(지하1층))","서울특별시 중구 충무로4가  132번지 5호  (지하1층)","","  0222661456  ","20191016","","20020919","광희동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","2.80","27.73","","3.74","","3.00","3.41","","","","","","3010000-102-2002-00040","","","","","","내국인","대한민국"
"3010000","102","2002","00040","유흥주점영업","20020919","갤럭시","서울특별시 중구 퇴계로 207 (충무로4가(지하1층))","서울특별시 중구 충무로4가  132번지 5호  (지하1층)","","  0222661456  ","20191016","","20020919","광희동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","2.80","27.73","","3.74","","3.00","3.41","","","","","","3010000-102-2002-00040","","","","","","내국인","대한민국"
"3010000","102","2002","00040","유흥주점영업","20020919","비타민","서울특별시 중구 퇴계로 207 (충무로4가(지하1층))","서울특별시 중구 충무로4가  132번지 5호  (지하1층)","","  0222661456  ","20120713","","20020919","광희동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","2.80","27.73","","3.74","","3.00","3.41","","","","","","3010000-102-2002-00040","","","","","","내국인","대한민국"
"3010000","102","2002","00040","유흥주점영업","20020919","대벌","서울특별시 중구 퇴계로 207 (충무로4가(지하1층))","서울특별시 중구 충무로4가  132번지 5호  (지하1층)","","  0222661456  ","20120713","","20020919","광희동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","2.80","27.73","","3.74","","3.00","3.41","","","","","","3010000-102-2002-00040","","","","","","내국인","대한민국"
"3010000","102","2002","00040","유흥주점영업","20020919","갤럭시","서울특별시 중구 퇴계로 207 (충무로4가(지하1층))","서울특별시 중구 충무로4가  132번지 5호  (지하1층)","","  0222661456  ","20120713","","20020919","광희동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","2.80","27.73","","3.74","","3.00","3.41","","","","","","3010000-102-2002-00040","","","","","","내국인","대한민국"
"3010000","102","2002","00043","유흥주점영업","20021001","오페라","서울특별시 중구 충무로2길 27 지하1층 (충무로4가)","서울특별시 중구 충무로4가  22번지  지하1층","","  0222430600  ","20171023","","20021001","광희동","","","","룸살롱","","","","","","","비대상","","지하","","","","","","","","","3.90","54.87","","23.93","3.10","","","","","","","","3010000-102-2002-00043","","","","","","내국인","대한민국"
"3010000","102","2004","00015","유흥주점영업","20041020","개구리","서울특별시 중구 충무로2길 36 (충무로4가외1필지(지상2층))","서울특별시 중구 충무로4가  131번지 4호  외1필지(지상2층)","40.41","  0222757764  ","20171010","","20041020","광희동","","","","간이주점","2","2","0","0","2","","비대상","상수도전용","지상","1","0","","","","","","","2.22","28.40","0.00","8.04","1.75","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2004-00015","","","","","","내국인","대한민국"
"3010000","102","1988","02595","유흥주점영업","19881006","호텔킹덤크럽","    ","서울특별시 중구 신당동  366번지 144호  ","0.00","  0202375181  ","19940207","","19940207","약수동","19930916","자진폐업","","극장식당","","","","","","","비대상","상수도전용","","7","3","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","3010000-102-1988-02595","","","","","","내국인",""
"3010000","102","1972","02696","유흥주점영업","19720701","가고파","    ","서울특별시 중구 무학동  47번지 2호  ","77.20","  0201768800  ","19921116","","19921116","신당동","19850116","자진폐업","","카바레","","","","","","","비대상","상수도전용","","1","3","","","","","","","7.50","21.56","0.00","0.00","4.00","0.00","5.60","38.54","","","","","3010000-102-1972-02696","","","","","","내국인",""
"3010000","102","1973","02601","유흥주점영업","19730111","금강","    ","서울특별시 중구 신당동  292번지 112호  ","3.40","  0202344554  ","19940207","","19940207","신당동","19930506","행정처분","","극장식당","","","","","","","비대상","상수도전용","","1","2","","","","","","","0.40","0.00","0.00","0.00","0.00","3.00","0.00","3.00","","","","","3010000-102-1973-02601","","","","","","내국인",""
"3010000","102","1973","02639","유흥주점영업","19731026","충무로","    ","서울특별시 중구 신당동  372번지 455호  ","132.81","  0200000000  ","19940207","","19940207","신당동","19920509","행정처분","","극장식당","","","","","","","비대상","상수도전용","","0","0","","","","","","","0.00","6.93","0.00","16.73","6.04","0.00","0.00","103.11","","","","","3010000-102-1973-02639","","","","","","내국인",""
"3010000","102","1974","02584","유흥주점영업","19740207","엔디","    ","서울특별시 중구 무학동  49번지 0호  ","","  0222352828  ","20120229","","19740207","신당동","20160502","자진폐업","건물재건출","스텐드바","","","","","","","비대상","","지하","","","","","","","","","7.26","","0.00","6.25","0.00","2.80","5.46","77.83","","","","","3010000-102-1974-02584","","","","","","내국인","대한민국"
"3010000","102","1976","02536","유흥주점영업","19760508","유락","    ","서울특별시 중구 흥인동  49번지 7호  ","227.61","  0201768800  ","19920902","","19920902","신당동","19920509","자진폐업","","비어(바)살롱","","","","","","","비대상","상수도전용","","6","6","","","","","","","91.55","44.75","0.00","79.44","5.76","0.00","6.11","0.00","","","","","3010000-102-1976-02536","","","","","","내국인",""
"3010000","102","1978","02590","유흥주점영업","19781118","미래","    ","서울특별시 중구 무학동  22번지 3호  ","133.70","  0201768800  ","19920902","","19920902","신당동","19900317","자진폐업","","스텐드바","","","","","","","비대상","상수도전용","","0","0","","","","","","","11.26","78.82","0.00","0.00","4.94","0.00","0.00","38.68","","","","","3010000-102-1978-02590","","","","","","내국인",""
"3010000","102","1978","02627","유흥주점영업","19780111","에버그린","    ","서울특별시 중구 흥인동  261번지 2호  ","0.00","  0202753011  ","19921116","","19921116","신당동","19920918","자진폐업","","극장식당","","","","","","","비대상","상수도전용","","4","1","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","3010000-102-1978-02627","","","","","","내국인",""
